19 14 -1.453059 0.032333
19 15 -1.420726 0.032533
19 16 -1.388194 0.033307
19 17 -1.354887 0.036317
19 18 -1.318570 0.038945
19 19 -1.279625 0.042013
19 20 -1.237612 0.048337
19 21 -1.189276 0.060303
19 22 -1.128972 0.080374
19 23 -1.048598 0.149651
19 24 -0.898947 0.783026
19 25 -0.115921 1.006783
19 26 0.890862 0.155163
19 27 1.046024 0.076129
19 28 1.122154 0.060835
19 29 1.182989 0.050786
19 30 1.233775 0.042929
19 31 1.276704 0.038666
19 32 1.315371 0.037549
19 33 1.352920 0.035706
19 34 1.388626 0.033278
19 35 1.421904 0.032906
19 36 1.454811 0.031720
19 37 1.486530 0.031181
19 38 1.517712 0.031765
19 39 1.549476 0.032355
19 40 1.581831 0.033805
19 41 1.615637 0.035143
19 42 1.650780 0.037998
19 43 1.688777 0.039879
19 44 1.728656 0.045013
19 45 1.773669 0.053063
19 46 1.826732 0.063233
19 47 1.889965 0.086243
19 48 1.976208 0.224040
19 49 2.200248 2.799752
20 0 -5.000000 2.777012
20 1 -2.222988 0.246167
20 2 -1.976821 0.085944
20 3 -1.890877 0.066625
20 4 -1.824252 0.052099
20 5 -1.772153 0.044278
20 6 -1.727875 0.040195
20 7 -1.687679 0.036948
20 8 -1.650732 0.034875
20 9 -1.615856 0.034457
20 10 -1.581399 0.033086
20 11 -1.548313 0.030589
20 12 -1.517724 0.032189
20 13 -1.485535 0.032476
20 14 -1.453059 0.032333
20 15 -1.420726 0.032533
20 16 -1.388194 0.033307
20 17 -1.354887 0.036317
20 18 -1.318570 0.038945
20 19 -1.279625 0.042013
20 20 -1.237612 0.048337
20 21 -1.189276 0.060303
20 22 -1.128972 0.080374
20 23 -1.048598 0.149651
20 24 -0.898947 0.783026
20 25 -0.115921 1.006783
20 26 0.890862 0.155163
20 27 1.046024 0.076129
20 28 1.122154 0.060835
20 29 1.182989 0.050786
20 30 1.233775 0.042929
20 31 1.276704 0.038666
20 32 1.315371 0.037549
20 33 1.352920 0.035706
20 34 1.388626 0.033278
20 35 1.421904 0.032906
20 36 1.454811 0.031720
20 37 1.486530 0.031181
20 38 1.517712 0.031765
20 39 1.549476 0.032355
20 40 1.581831 0.033805
20 41 1.615637 0.035143
20 42 1.650780 0.037998
20 43 1.688777 0.039879
20 44 1.728656 0.045013
20 45 1.773669 0.053063
20 46 1.826732 0.063233
20 47 1.889965 0.086243
20 48 1.976208 0.224040
20 49 2.200248 2.799752
